,iso2,year,variable,value
67424,IR,1986,new_sp_f65,0.0
67425,IR,1987,new_sp_f65,0.0
67426,IR,1988,new_sp_f65,0.0
67427,IR,1989,new_sp_f65,0.0
67428,IR,1990,new_sp_f65,0.0
67429,IR,1991,new_sp_f65,0.0
67430,IR,1992,new_sp_f65,0.0
67431,IR,1993,new_sp_f65,0.0
67432,IR,2001,new_sp_f65,693.0
67433,IR,2002,new_sp_f65,732.0
67434,IR,2003,new_sp_f65,776.0
67435,IR,2005,new_sp_f65,701.0
67436,IS,1980,new_sp_f65,0.0
67437,IS,1981,new_sp_f65,0.0
67438,IS,1982,new_sp_f65,0.0
67439,IS,1983,new_sp_f65,0.0
67440,IS,1984,new_sp_f65,0.0
67441,IS,1985,new_sp_f65,0.0
67442,IS,1986,new_sp_f65,0.0
67443,IS,1987,new_sp_f65,0.0
67444,IS,1988,new_sp_f65,0.0
67445,IS,1989,new_sp_f65,0.0
67446,IS,1990,new_sp_f65,0.0
67447,IS,1991,new_sp_f65,0.0
67448,IS,1992,new_sp_f65,0.0
67449,IS,1993,new_sp_f65,0.0
67450,IS,1995,new_sp_f65,1.0
67451,IS,1996,new_sp_f65,0.0
67452,IS,1998,new_sp_f65,1.0
67453,IS,1999,new_sp_f65,0.0
67454,IS,2000,new_sp_f65,0.0
67455,IS,2001,new_sp_f65,0.0
67456,IS,2002,new_sp_f65,0.0
67457,IS,2003,new_sp_f65,0.0
67458,IS,2004,new_sp_f65,0.0
67459,IS,2005,new_sp_f65,0.0
67460,IS,2006,new_sp_f65,1.0
67461,IS,2008,new_sp_f65,0.0
67462,IT,1980,new_sp_f65,0.0
67463,IT,1981,new_sp_f65,0.0
67464,IT,1982,new_sp_f65,0.0
67465,IT,1983,new_sp_f65,0.0
67466,IT,1984,new_sp_f65,0.0
67467,IT,1985,new_sp_f65,0.0
67468,IT,1986,new_sp_f65,0.0
67469,IT,1987,new_sp_f65,0.0
67470,IT,1988,new_sp_f65,0.0
67471,IT,1989,new_sp_f65,0.0
67472,IT,1990,new_sp_f65,0.0
67473,IT,1991,new_sp_f65,0.0
67474,IT,1992,new_sp_f65,0.0
67475,IT,1993,new_sp_f65,0.0
67476,JM,1980,new_sp_f65,0.0
67477,JM,1981,new_sp_f65,0.0
67478,JM,1982,new_sp_f65,0.0
67479,JM,1983,new_sp_f65,0.0
67480,JM,1984,new_sp_f65,0.0
67481,JM,1985,new_sp_f65,0.0
67482,JM,1986,new_sp_f65,0.0
67483,JM,1987,new_sp_f65,0.0
67484,JM,1988,new_sp_f65,0.0
67485,JM,1989,new_sp_f65,0.0
67486,JM,1990,new_sp_f65,0.0
67487,JM,1991,new_sp_f65,0.0
67488,JM,1992,new_sp_f65,0.0
67489,JM,2000,new_sp_f65,1.0
67490,JM,2001,new_sp_f65,3.0
67491,JM,2002,new_sp_f65,0.0
67492,JM,2003,new_sp_f65,2.0
67493,JM,2004,new_sp_f65,1.0
67494,JM,2005,new_sp_f65,3.0
67495,JM,2006,new_sp_f65,1.0
67496,JO,1980,new_sp_f65,0.0
67497,JO,1981,new_sp_f65,0.0
67498,JO,1982,new_sp_f65,0.0
67499,JO,1983,new_sp_f65,0.0
67500,JO,1984,new_sp_f65,0.0
67501,JO,1985,new_sp_f65,0.0
67502,JO,1986,new_sp_f65,0.0
67503,JO,1987,new_sp_f65,0.0
67504,JO,1988,new_sp_f65,0.0
67505,JO,1989,new_sp_f65,0.0
67506,JO,1990,new_sp_f65,0.0
67507,JO,1991,new_sp_f65,0.0
67508,JO,1992,new_sp_f65,0.0
67509,JO,1996,new_sp_f65,4.0
67510,JO,1997,new_sp_f65,7.0
67511,JO,1998,new_sp_f65,1.0
67512,JO,1999,new_sp_f65,5.0
67513,JO,2000,new_sp_f65,5.0
67514,JO,2001,new_sp_f65,4.0
67515,JO,2002,new_sp_f65,5.0
67516,JO,2003,new_sp_f65,0.0
67517,JO,2004,new_sp_f65,0.0
67518,JO,2005,new_sp_f65,5.0
67519,JO,2006,new_sp_f65,6.0
67520,JO,2007,new_sp_f65,7.0
67521,JO,2008,new_sp_f65,3.0
67522,JP,1980,new_sp_f65,0.0
67523,JP,1981,new_sp_f65,0.0
67524,JP,1982,new_sp_f65,0.0
67525,JP,1983,new_sp_f65,0.0
67526,JP,1984,new_sp_f65,0.0
67527,JP,1985,new_sp_f65,0.0
67528,JP,1986,new_sp_f65,0.0
67529,JP,1987,new_sp_f65,0.0
67530,JP,1988,new_sp_f65,0.0
67531,JP,1989,new_sp_f65,0.0
67532,JP,1990,new_sp_f65,0.0
67533,JP,1991,new_sp_f65,0.0
67534,JP,1992,new_sp_f65,0.0
67535,JP,1995,new_sp_f65,2234.0
67536,JP,1996,new_sp_f65,1974.0
67537,JP,1997,new_sp_f65,2177.0
67538,JP,1998,new_sp_f65,1884.0
67539,JP,1999,new_sp_f65,2128.0
67540,JP,2000,new_sp_f65,1958.0
67541,JP,2001,new_sp_f65,1880.0
67542,JP,2002,new_sp_f65,1808.0
67543,JP,2003,new_sp_f65,1966.0
67544,JP,2004,new_sp_f65,1861.0
67545,JP,2005,new_sp_f65,2077.0
67546,KE,1980,new_sp_f65,0.0
67547,KE,1981,new_sp_f65,0.0
67548,KE,1983,new_sp_f65,0.0
67549,KE,1985,new_sp_f65,0.0
67550,KE,1986,new_sp_f65,0.0
67551,KE,1995,new_sp_f65,117.0
67552,KE,1996,new_sp_f65,114.0
67553,KE,1998,new_sp_f65,141.0
67554,KE,1999,new_sp_f65,179.0
67555,KE,2000,new_sp_f65,148.0
67556,KE,2001,new_sp_f65,221.0
67557,KE,2003,new_sp_f65,309.0
67558,KE,2005,new_sp_f65,315.0
67559,KE,2006,new_sp_f65,379.0
67560,KG,1980,new_sp_f65,0.0
67561,KG,1981,new_sp_f65,0.0
67562,KG,1982,new_sp_f65,0.0
67563,KG,1983,new_sp_f65,0.0
67564,KG,1984,new_sp_f65,0.0
67565,KG,1985,new_sp_f65,0.0
67566,KG,1986,new_sp_f65,0.0
67567,KG,1987,new_sp_f65,0.0
67568,KG,1988,new_sp_f65,0.0
67569,KG,1989,new_sp_f65,0.0
67570,KG,1990,new_sp_f65,0.0
67571,KG,1991,new_sp_f65,0.0
67572,KG,1992,new_sp_f65,0.0
67573,KG,1993,new_sp_f65,0.0
67574,KG,1995,new_sp_f65,19.0
67575,KG,1998,new_sp_f65,9.0
67576,KG,1999,new_sp_f65,35.0
67577,KG,2004,new_sp_f65,72.0
67578,KH,1980,new_sp_f65,0.0
67579,KH,1981,new_sp_f65,0.0
67580,KH,1982,new_sp_f65,0.0
67581,KH,1983,new_sp_f65,0.0
67582,KH,1984,new_sp_f65,0.0
67583,KH,1985,new_sp_f65,0.0
67584,KH,1986,new_sp_f65,0.0
67585,KH,1987,new_sp_f65,0.0
67586,KH,1988,new_sp_f65,0.0
67587,KH,1989,new_sp_f65,0.0
67588,KH,1990,new_sp_f65,0.0
67589,KH,1991,new_sp_f65,0.0
67590,KH,1992,new_sp_f65,0.0
67591,KH,1993,new_sp_f65,0.0
67592,KH,1996,new_sp_f65,547.0
67593,KH,1999,new_sp_f65,852.0
67594,KH,2001,new_sp_f65,829.0
67595,KH,2002,new_sp_f65,1100.0
67596,KH,2003,new_sp_f65,1256.0
67597,KH,2004,new_sp_f65,1270.0
67598,KH,2005,new_sp_f65,1573.0
67599,KH,2006,new_sp_f65,1557.0
67600,KH,2007,new_sp_f65,1459.0
67601,KH,2008,new_sp_f65,1607.0
67602,KI,1980,new_sp_f65,0.0
67603,KI,1981,new_sp_f65,0.0
67604,KI,1982,new_sp_f65,0.0
67605,KI,1983,new_sp_f65,0.0
67606,KI,1984,new_sp_f65,0.0
67607,KI,1985,new_sp_f65,0.0
67608,KI,1986,new_sp_f65,0.0
67609,KI,1987,new_sp_f65,0.0
67610,KI,1988,new_sp_f65,0.0
67611,KI,1989,new_sp_f65,0.0
67612,KI,1990,new_sp_f65,0.0
67613,KI,1991,new_sp_f65,0.0
67614,KI,1992,new_sp_f65,0.0
67615,KI,1995,new_sp_f65,0.0
67616,KI,1999,new_sp_f65,4.0
67617,KI,2000,new_sp_f65,3.0
67618,KI,2001,new_sp_f65,1.0
67619,KI,2002,new_sp_f65,1.0
67620,KI,2003,new_sp_f65,4.0
67621,KI,2004,new_sp_f65,1.0
67622,KI,2005,new_sp_f65,1.0
67623,KM,1988,new_sp_f65,0.0
67624,KM,1989,new_sp_f65,0.0
67625,KM,1990,new_sp_f65,0.0
67626,KM,1991,new_sp_f65,0.0
67627,KM,1992,new_sp_f65,0.0
67628,KM,1993,new_sp_f65,0.0
67629,KM,1994,new_sp_f65,0.0
67630,KM,1995,new_sp_f65,2.0
67631,KM,2000,new_sp_f65,1.0
67632,KM,2001,new_sp_f65,0.0
67633,KM,2002,new_sp_f65,3.0
67634,KM,2003,new_sp_f65,1.0
67635,KM,2005,new_sp_f65,8.0
67636,KM,2007,new_sp_f65,0.0
67637,KN,1980,new_sp_f65,0.0
67638,KN,1981,new_sp_f65,0.0
67639,KN,1982,new_sp_f65,0.0
67640,KN,1983,new_sp_f65,0.0
67641,KN,1984,new_sp_f65,0.0
67642,KN,1985,new_sp_f65,0.0
67643,KN,1986,new_sp_f65,0.0
67644,KN,1987,new_sp_f65,0.0
67645,KN,1988,new_sp_f65,0.0
67646,KN,1989,new_sp_f65,0.0
67647,KN,1990,new_sp_f65,0.0
67648,KN,1991,new_sp_f65,0.0
67649,KN,1992,new_sp_f65,0.0
67650,KN,1996,new_sp_f65,0.0
67651,KN,1997,new_sp_f65,0.0
67652,KN,2000,new_sp_f65,0.0
67653,KN,2002,new_sp_f65,0.0
67654,KN,2003,new_sp_f65,0.0
67655,KN,2004,new_sp_f65,0.0
67656,KN,2005,new_sp_f65,0.0
67657,KN,2006,new_sp_f65,0.0
67658,KN,2007,new_sp_f65,0.0
67659,KN,2008,new_sp_f65,0.0
67660,KP,1988,new_sp_f65,0.0
67661,KP,1996,new_sp_f65,0.0
67662,KP,1997,new_sp_f65,148.0
67663,KP,2000,new_sp_f65,357.0
67664,KP,2002,new_sp_f65,521.0
67665,KP,2003,new_sp_f65,370.0
67666,KP,2004,new_sp_f65,269.0
67667,KP,2006,new_sp_f65,397.0
67668,KP,2007,new_sp_f65,440.0
67669,KR,1980,new_sp_f65,0.0
67670,KR,1981,new_sp_f65,0.0
67671,KR,1982,new_sp_f65,0.0
67672,KR,1983,new_sp_f65,0.0
67673,KR,1984,new_sp_f65,0.0
67674,KR,1985,new_sp_f65,0.0
67675,KR,1986,new_sp_f65,0.0
67676,KR,1987,new_sp_f65,0.0
67677,KR,1988,new_sp_f65,0.0
67678,KR,1989,new_sp_f65,0.0
67679,KR,1990,new_sp_f65,0.0
67680,KR,1991,new_sp_f65,0.0
67681,KR,1992,new_sp_f65,0.0
67682,KR,1995,new_sp_f65,867.0
67683,KR,1996,new_sp_f65,839.0
67684,KR,1997,new_sp_f65,807.0
67685,KR,1998,new_sp_f65,912.0
67686,KR,1999,new_sp_f65,933.0
67687,KR,2000,new_sp_f65,795.0
67688,KR,2001,new_sp_f65,1270.0
67689,KR,2002,new_sp_f65,1329.0
67690,KR,2003,new_sp_f65,1325.0
67691,KR,2004,new_sp_f65,1516.0
67692,KR,2005,new_sp_f65,1729.0
67693,KW,1980,new_sp_f65,0.0
67694,KW,1981,new_sp_f65,0.0
67695,KW,1982,new_sp_f65,0.0
67696,KW,1983,new_sp_f65,0.0
67697,KW,1984,new_sp_f65,0.0
67698,KW,1985,new_sp_f65,0.0
67699,KW,1986,new_sp_f65,0.0
67700,KW,1987,new_sp_f65,0.0
67701,KW,1988,new_sp_f65,0.0
67702,KW,1989,new_sp_f65,0.0
67703,KW,1990,new_sp_f65,0.0
67704,KW,1991,new_sp_f65,0.0
67705,KW,1992,new_sp_f65,0.0
67706,KW,1995,new_sp_f65,2.0
67707,KW,1996,new_sp_f65,2.0
67708,KW,1997,new_sp_f65,4.0
67709,KW,1998,new_sp_f65,5.0
67710,KW,1999,new_sp_f65,2.0
67711,KW,2000,new_sp_f65,1.0
67712,KW,2001,new_sp_f65,2.0
67713,KW,2002,new_sp_f65,2.0
67714,KW,2003,new_sp_f65,1.0
67715,KW,2005,new_sp_f65,5.0
67716,KW,2006,new_sp_f65,6.0
67717,KY,1980,new_sp_f65,0.0
67718,KY,1981,new_sp_f65,0.0
67719,KY,1982,new_sp_f65,0.0
67720,KY,1983,new_sp_f65,0.0
67721,KY,1984,new_sp_f65,0.0
67722,KY,1985,new_sp_f65,0.0
67723,KY,1986,new_sp_f65,0.0
67724,KY,1987,new_sp_f65,0.0
67725,KY,1988,new_sp_f65,0.0
67726,KY,1989,new_sp_f65,0.0
67727,KY,1990,new_sp_f65,0.0
67728,KY,1991,new_sp_f65,0.0
67729,KY,1992,new_sp_f65,0.0
67730,KY,1995,new_sp_f65,0.0
67731,KY,1996,new_sp_f65,0.0
67732,KY,1997,new_sp_f65,0.0
67733,KY,1998,new_sp_f65,0.0
67734,KY,1999,new_sp_f65,0.0
67735,KY,2000,new_sp_f65,0.0
67736,KY,2001,new_sp_f65,0.0
67737,KY,2002,new_sp_f65,0.0
67738,KY,2003,new_sp_f65,0.0
67739,KY,2004,new_sp_f65,0.0
67740,KY,2005,new_sp_f65,0.0
67741,KY,2006,new_sp_f65,0.0
67742,KY,2007,new_sp_f65,0.0
67743,KY,2008,new_sp_f65,0.0
67744,KZ,1980,new_sp_f65,0.0
67745,KZ,1981,new_sp_f65,0.0
67746,KZ,1982,new_sp_f65,0.0
67747,KZ,1983,new_sp_f65,0.0
67748,KZ,1984,new_sp_f65,0.0
67749,KZ,1985,new_sp_f65,0.0
67750,KZ,1986,new_sp_f65,0.0
67751,KZ,1987,new_sp_f65,0.0
67752,KZ,1988,new_sp_f65,0.0
67753,KZ,1989,new_sp_f65,0.0
67754,KZ,1990,new_sp_f65,0.0
67755,KZ,1991,new_sp_f65,0.0
67756,KZ,1992,new_sp_f65,0.0
67757,KZ,1993,new_sp_f65,0.0
67758,KZ,1994,new_sp_f65,0.0
67759,KZ,1998,new_sp_f65,69.0
67760,KZ,2000,new_sp_f65,204.0
67761,KZ,2001,new_sp_f65,173.0
67762,KZ,2002,new_sp_f65,208.0
67763,KZ,2004,new_sp_f65,189.0
67764,KZ,2006,new_sp_f65,150.0
67765,LA,1980,new_sp_f65,0.0
67766,LA,1982,new_sp_f65,0.0
67767,LA,1983,new_sp_f65,0.0
67768,LA,1984,new_sp_f65,0.0
67769,LA,1985,new_sp_f65,0.0
67770,LA,1986,new_sp_f65,0.0
67771,LA,1987,new_sp_f65,0.0
67772,LA,1988,new_sp_f65,0.0
67773,LA,1989,new_sp_f65,0.0
67774,LA,1990,new_sp_f65,0.0
67775,LA,1991,new_sp_f65,0.0
67776,LA,1992,new_sp_f65,0.0
67777,LA,1993,new_sp_f65,0.0
67778,LA,1994,new_sp_f65,0.0
67779,LA,1996,new_sp_f65,24.0
67780,LA,1997,new_sp_f65,54.0
67781,LA,1998,new_sp_f65,65.0
67782,LA,1999,new_sp_f65,90.0
67783,LA,2000,new_sp_f65,71.0
67784,LA,2001,new_sp_f65,71.0
67785,LA,2002,new_sp_f65,90.0
67786,LA,2003,new_sp_f65,98.0
67787,LA,2004,new_sp_f65,121.0
67788,LA,2005,new_sp_f65,178.0
67789,LA,2006,new_sp_f65,205.0
67790,LA,2008,new_sp_f65,192.0
67791,LB,1981,new_sp_f65,0.0
67792,LB,1982,new_sp_f65,0.0
67793,LB,1983,new_sp_f65,0.0
67794,LB,1984,new_sp_f65,0.0
67795,LB,1985,new_sp_f65,0.0
67796,LB,1986,new_sp_f65,0.0
67797,LB,1987,new_sp_f65,0.0
67798,LB,1991,new_sp_f65,0.0
67799,LB,1992,new_sp_f65,0.0
67800,LB,1995,new_sp_f65,3.0
67801,LB,1996,new_sp_f65,4.0
67802,LB,1999,new_sp_f65,3.0
67803,LB,2000,new_sp_f65,6.0
67804,LB,2002,new_sp_f65,3.0
67805,LB,2003,new_sp_f65,4.0
67806,LB,2004,new_sp_f65,4.0
67807,LB,2005,new_sp_f65,1.0
67808,LC,1980,new_sp_f65,0.0
67809,LC,1981,new_sp_f65,0.0
67810,LC,1982,new_sp_f65,0.0
67811,LC,1983,new_sp_f65,0.0
67812,LC,1984,new_sp_f65,0.0
67813,LC,1985,new_sp_f65,0.0
67814,LC,1986,new_sp_f65,0.0
67815,LC,1987,new_sp_f65,0.0
67816,LC,1988,new_sp_f65,0.0
67817,LC,1989,new_sp_f65,0.0
67818,LC,1990,new_sp_f65,0.0
67819,LC,1991,new_sp_f65,0.0
67820,LC,1992,new_sp_f65,0.0
67821,LC,1999,new_sp_f65,0.0
67822,LC,2000,new_sp_f65,0.0
67823,LC,2001,new_sp_f65,0.0
67824,LC,2002,new_sp_f65,0.0
67825,LC,2005,new_sp_f65,2.0
67826,LC,2007,new_sp_f65,1.0
67827,LK,1980,new_sp_f65,0.0
67828,LK,1981,new_sp_f65,0.0
67829,LK,1982,new_sp_f65,0.0
67830,LK,1983,new_sp_f65,0.0
67831,LK,1996,new_sp_f65,62.0
67832,LK,1997,new_sp_f65,81.0
67833,LK,2002,new_sp_f65,107.0
67834,LK,2003,new_sp_f65,120.0
67835,LK,2004,new_sp_f65,102.0
67836,LK,2006,new_sp_f65,129.0
67837,LR,1980,new_sp_f65,0.0
67838,LR,1981,new_sp_f65,0.0
67839,LR,1982,new_sp_f65,0.0
67840,LR,1983,new_sp_f65,0.0
67841,LR,1985,new_sp_f65,0.0
67842,LR,1986,new_sp_f65,0.0
67843,LR,1987,new_sp_f65,0.0
67844,LR,1988,new_sp_f65,0.0
67845,LR,1992,new_sp_f65,0.0
67846,LR,1994,new_sp_f65,0.0
67847,LR,1996,new_sp_f65,7.0
67848,LR,1997,new_sp_f65,0.0
67849,LR,1998,new_sp_f65,16.0
67850,LR,1999,new_sp_f65,0.0
67851,LR,2000,new_sp_f65,16.0
67852,LR,2001,new_sp_f65,12.0
67853,LR,2003,new_sp_f65,22.0
67854,LR,2004,new_sp_f65,42.0
67855,LR,2005,new_sp_f65,25.0
67856,LR,2006,new_sp_f65,68.0
67857,LR,2007,new_sp_f65,0.0
67858,LS,1980,new_sp_f65,0.0
67859,LS,1981,new_sp_f65,0.0
67860,LS,1982,new_sp_f65,0.0
67861,LS,1983,new_sp_f65,0.0
67862,LS,1984,new_sp_f65,0.0
67863,LS,1985,new_sp_f65,0.0
67864,LS,1986,new_sp_f65,0.0
67865,LS,1987,new_sp_f65,0.0
67866,LS,1988,new_sp_f65,0.0
67867,LS,1989,new_sp_f65,0.0
67868,LS,1990,new_sp_f65,0.0
67869,LS,1991,new_sp_f65,0.0
67870,LS,1992,new_sp_f65,0.0
67871,LS,1995,new_sp_f65,19.0
67872,LS,1996,new_sp_f65,28.0
67873,LS,1997,new_sp_f65,23.0
67874,LS,1998,new_sp_f65,23.0
67875,LS,2001,new_sp_f65,0.0
67876,LS,2004,new_sp_f65,36.0
67877,LS,2005,new_sp_f65,121.0
67878,LS,2006,new_sp_f65,125.0
67879,LT,1980,new_sp_f65,0.0
67880,LT,1981,new_sp_f65,0.0
67881,LT,1982,new_sp_f65,0.0
67882,LT,1983,new_sp_f65,0.0
67883,LT,1984,new_sp_f65,0.0
67884,LT,1985,new_sp_f65,0.0
67885,LT,1986,new_sp_f65,0.0
67886,LT,1987,new_sp_f65,0.0
67887,LT,1988,new_sp_f65,0.0
67888,LT,1989,new_sp_f65,0.0
67889,LT,1990,new_sp_f65,0.0
67890,LT,1991,new_sp_f65,0.0
67891,LT,1992,new_sp_f65,0.0
67892,LT,1994,new_sp_f65,0.0
67893,LT,1997,new_sp_f65,67.0
67894,LT,1998,new_sp_f65,46.0
67895,LT,2000,new_sp_f65,48.0
67896,LT,2001,new_sp_f65,59.0
67897,LT,2006,new_sp_f65,53.0
67898,LT,2007,new_sp_f65,37.0
67899,LU,1980,new_sp_f65,0.0
67900,LU,1981,new_sp_f65,0.0
67901,LU,1982,new_sp_f65,0.0
67902,LU,1983,new_sp_f65,0.0
67903,LU,1984,new_sp_f65,0.0
67904,LU,1985,new_sp_f65,0.0
67905,LU,1986,new_sp_f65,0.0
67906,LU,1987,new_sp_f65,0.0
67907,LU,1988,new_sp_f65,0.0
67908,LU,1989,new_sp_f65,0.0
67909,LU,1990,new_sp_f65,0.0
67910,LU,1991,new_sp_f65,0.0
67911,LU,1992,new_sp_f65,0.0
67912,LU,1993,new_sp_f65,0.0
67913,LU,1994,new_sp_f65,0.0
67914,LU,1995,new_sp_f65,0.0
67915,LU,1996,new_sp_f65,3.0
67916,LU,1997,new_sp_f65,5.0
67917,LU,1999,new_sp_f65,0.0
67918,LU,2002,new_sp_f65,2.0
67919,LU,2004,new_sp_f65,0.0
67920,LU,2006,new_sp_f65,1.0
67921,LU,2008,new_sp_f65,0.0
67922,LV,1980,new_sp_f65,0.0
67923,LV,1981,new_sp_f65,0.0
67924,LV,1982,new_sp_f65,0.0
67925,LV,1983,new_sp_f65,0.0
67926,LV,1984,new_sp_f65,0.0
67927,LV,1985,new_sp_f65,0.0
67928,LV,1986,new_sp_f65,0.0
67929,LV,1987,new_sp_f65,0.0
67930,LV,1988,new_sp_f65,0.0
67931,LV,1989,new_sp_f65,0.0
67932,LV,1990,new_sp_f65,0.0
67933,LV,1991,new_sp_f65,0.0
67934,LV,1992,new_sp_f65,0.0
67935,LV,1994,new_sp_f65,0.0
67936,LV,1995,new_sp_f65,29.0
67937,LV,1996,new_sp_f65,16.0
67938,LV,1997,new_sp_f65,14.0
67939,LV,1998,new_sp_f65,18.0
67940,LV,1999,new_sp_f65,18.0
67941,LV,2000,new_sp_f65,15.0
67942,LV,2001,new_sp_f65,20.0
67943,LV,2002,new_sp_f65,22.0
67944,LV,2003,new_sp_f65,26.0
67945,LV,2004,new_sp_f65,19.0
67946,LV,2008,new_sp_f65,12.0
67947,LY,1980,new_sp_f65,0.0
67948,LY,1981,new_sp_f65,0.0
67949,LY,1982,new_sp_f65,0.0
67950,LY,1983,new_sp_f65,0.0
67951,LY,1984,new_sp_f65,0.0
67952,LY,1985,new_sp_f65,0.0
67953,LY,1986,new_sp_f65,0.0
67954,LY,1987,new_sp_f65,0.0
67955,LY,1988,new_sp_f65,0.0
67956,LY,1989,new_sp_f65,0.0
67957,LY,1990,new_sp_f65,0.0
67958,LY,1991,new_sp_f65,0.0
67959,LY,1992,new_sp_f65,0.0
67960,LY,1994,new_sp_f65,0.0
67961,LY,1996,new_sp_f65,11.0
67962,LY,1998,new_sp_f65,0.0
67963,LY,2003,new_sp_f65,21.0
67964,LY,2004,new_sp_f65,23.0
67965,LY,2005,new_sp_f65,20.0
67966,LY,2006,new_sp_f65,11.0
67967,MA,1980,new_sp_f65,0.0
67968,MA,1981,new_sp_f65,0.0
67969,MA,1982,new_sp_f65,0.0
67970,MA,1983,new_sp_f65,0.0
67971,MA,1984,new_sp_f65,0.0
67972,MA,1985,new_sp_f65,0.0
67973,MA,1986,new_sp_f65,0.0
67974,MA,1987,new_sp_f65,0.0
67975,MA,1988,new_sp_f65,0.0
67976,MA,1989,new_sp_f65,0.0
67977,MA,1990,new_sp_f65,0.0
67978,MA,1991,new_sp_f65,0.0
67979,MA,1992,new_sp_f65,0.0
67980,MA,1993,new_sp_f65,0.0
67981,MA,1994,new_sp_f65,0.0
67982,MA,1995,new_sp_f65,299.0
67983,MA,1996,new_sp_f65,292.0
67984,MA,1997,new_sp_f65,275.0
67985,MA,1998,new_sp_f65,330.0
67986,MA,1999,new_sp_f65,332.0
67987,MA,2000,new_sp_f65,352.0
67988,MA,2001,new_sp_f65,360.0
67989,MA,2002,new_sp_f65,386.0
67990,MA,2003,new_sp_f65,351.0
67991,MA,2004,new_sp_f65,325.0
67992,MA,2005,new_sp_f65,398.0
67993,MC,1980,new_sp_f65,0.0
67994,MC,1981,new_sp_f65,0.0
67995,MC,1982,new_sp_f65,0.0
67996,MC,1983,new_sp_f65,0.0
67997,MC,1984,new_sp_f65,0.0
67998,MC,1985,new_sp_f65,0.0
67999,MC,1986,new_sp_f65,0.0
68000,MC,1987,new_sp_f65,0.0
68001,MC,1988,new_sp_f65,0.0
68002,MC,1989,new_sp_f65,0.0
68003,MC,1990,new_sp_f65,0.0
68004,MC,1991,new_sp_f65,0.0
68005,MC,1992,new_sp_f65,0.0
68006,MC,1994,new_sp_f65,0.0
68007,MC,1995,new_sp_f65,0.0
68008,MC,1996,new_sp_f65,0.0
68009,MC,1997,new_sp_f65,0.0
68010,MC,1998,new_sp_f65,0.0
68011,MC,1999,new_sp_f65,1.0
68012,MC,2000,new_sp_f65,0.0
68013,MC,2001,new_sp_f65,0.0
68014,MC,2002,new_sp_f65,0.0
68015,MC,2006,new_sp_f65,0.0
68016,MC,2007,new_sp_f65,0.0
68017,MC,2008,new_sp_f65,0.0
68018,MD,1980,new_sp_f65,0.0
68019,MD,1981,new_sp_f65,0.0
68020,MD,1982,new_sp_f65,0.0
68021,MD,1983,new_sp_f65,0.0
68022,MD,1984,new_sp_f65,0.0
68023,MD,1985,new_sp_f65,0.0
68024,MD,1986,new_sp_f65,0.0
68025,MD,1987,new_sp_f65,0.0
68026,MD,1988,new_sp_f65,0.0
68027,MD,1989,new_sp_f65,0.0
68028,MD,1990,new_sp_f65,0.0
68029,MD,1991,new_sp_f65,0.0
68030,MD,1992,new_sp_f65,0.0
68031,MD,1995,new_sp_f65,12.0
68032,MD,1996,new_sp_f65,6.0
68033,MD,1997,new_sp_f65,8.0
68034,MD,1998,new_sp_f65,7.0
68035,MD,1999,new_sp_f65,6.0
68036,MD,2001,new_sp_f65,10.0
68037,MD,2002,new_sp_f65,8.0
68038,MD,2003,new_sp_f65,22.0
68039,MD,2004,new_sp_f65,22.0
68040,MD,2006,new_sp_f65,31.0
68041,ME,2005,new_sp_f65,8.0
68042,ME,2006,new_sp_f65,2.0
68043,ME,2007,new_sp_f65,1.0
68044,ME,2008,new_sp_f65,7.0
68045,MG,1980,new_sp_f65,0.0
68046,MG,1981,new_sp_f65,0.0
68047,MG,1982,new_sp_f65,0.0
68048,MG,1983,new_sp_f65,0.0
68049,MG,1984,new_sp_f65,0.0
68050,MG,1985,new_sp_f65,0.0
68051,MG,1986,new_sp_f65,0.0
68052,MG,1987,new_sp_f65,0.0
68053,MG,1988,new_sp_f65,0.0
68054,MG,1989,new_sp_f65,0.0
68055,MG,1990,new_sp_f65,0.0
68056,MG,1991,new_sp_f65,0.0
68057,MG,1992,new_sp_f65,0.0
68058,MG,1995,new_sp_f65,78.0
68059,MG,1997,new_sp_f65,0.0
68060,MG,2000,new_sp_f65,0.0
68061,MG,2001,new_sp_f65,154.0
68062,MG,2006,new_sp_f65,166.0
68063,MH,1980,new_sp_f65,0.0
68064,MH,1981,new_sp_f65,0.0
68065,MH,1982,new_sp_f65,0.0
68066,MH,1983,new_sp_f65,0.0
68067,MH,1984,new_sp_f65,0.0
68068,MH,1985,new_sp_f65,0.0
68069,MH,1986,new_sp_f65,0.0
68070,MH,1987,new_sp_f65,0.0
68071,MH,1988,new_sp_f65,0.0
68072,MH,1989,new_sp_f65,0.0
68073,MH,1991,new_sp_f65,0.0
68074,MH,1992,new_sp_f65,0.0
68075,MH,1995,new_sp_f65,0.0
68076,MH,1998,new_sp_f65,0.0
68077,MH,2002,new_sp_f65,1.0
68078,MH,2004,new_sp_f65,1.0
68079,MH,2005,new_sp_f65,2.0
68080,MH,2006,new_sp_f65,2.0
68081,MH,2008,new_sp_f65,0.0
68082,MK,1992,new_sp_f65,0.0
68083,MK,1993,new_sp_f65,0.0
68084,MK,1994,new_sp_f65,0.0
68085,MK,1995,new_sp_f65,17.0
68086,MK,1997,new_sp_f65,11.0
68087,MK,1999,new_sp_f65,1.0
